sample_id,original_text,reference_summary,generated_summary,rouge-1-p,rouge-1-r,rouge-1-f,rouge-2-p,rouge-2-r,rouge-2-f,rouge-l-p,rouge-l-r,rouge-l-f,bleu
344,据华盛顿邮报，英国大型医疗科学学术文献出版商BioMedCentral，因同行评审涉嫌造假撤销43篇论文。有评论称，内地学术论文造假，丢人非第一次，如此被大规模集体曝光令人感到震撼。在披露的名单中，海南医学院附属医院位列其中。,英国撤43篇造假论文海南医学院附属医院卷入,有评论称，内地学术论文造假，丢人非第一次，如此被大规模集体曝光令人感到震撼。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00913442366656447
345,一年一度的海南岛欢乐节即将来临，南海网记者获悉，2014年海南岛欢乐节期间，海南省天气总体较好，部分地区会有小阵雨，但对户外活动影响不大。看来又可以去电影公社穿越了！,欢喜哈！欢乐节期间天气总体较好,一年一度的海南岛欢乐节即将来临，南海网记者获悉，2014年海南岛欢乐节期间，海南省天气总体较好，部分地区会有小阵雨，但对户外活动影响不大。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08540026486747757
346,4月2日，国家旅游局召开新闻发布会，通报旅游市场秩序专项整治行动第一阶段情况，部署专项整治第二阶段工作。在专项整治行动的“第一战役”中，各地共有44家A级旅游景区被摘牌，12家旅行社被吊销经营许证。其中海南有2家旅游景区被摘牌。,全国44家A级旅游景区被摘牌海南有两家,在专项整治行动的“第一战役”中，各地共有44家A级旅游景区被摘牌，12家旅行社被吊销经营许证。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22481074167380632
347,“现在是旅游旺季，来三亚的车很多，对油料的需求自然比平时还会多很多，但是现在又不让油罐车进城，油料没有了就不能及时补充，所以很多加油站只能关门。”该工作人员说。而三亚对工程车、大货车及农用车分时段限制入市也印证上述说法。,限制大车入市闹油荒,”该工作人员说。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,由于北京时间4月9日凌晨2点将公布美联储会议纪要内容。所以我们预计在内容公布之前，黄金市场可能不会有太大波动。从当前糟糕的美国经济表现来看，此次会议，美联储可能会对加息采取更加谨慎的态度，整体内容可能会偏向鸽派,非农糟糕美联储会议或显鸽派,由于北京时间4月9日凌晨2点将公布美联储会议纪要内容。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013217947626377298
349,春节以来，海南省已举办了多场招聘会，招聘岗位多数是服务员、保安、技术工人、市场营销、家政服务等，每次都吸引数千名求职者前来应聘。供需两旺的人才市场背后，最终达成用工协议的却很少，节后用工荒和就业难并存。,海南节后现用工荒和就业难求职者多挑专业挑高薪,供需两旺的人才市场背后，最终达成用工协议的却很少，节后用工荒和就业难并存。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16133948681475338
350,消费者在外就餐，常会遭遇被收餐具费现象，一般都是一至两元不等。消费者尤先生在三亚东海渔港就餐时，4个人被收40元餐具费，可餐具包装袋上标有“一元每套，自愿消费”的字样。,三亚东海渔港收食客每人10元餐具费工商：属侵权,消费者尤先生在三亚东海渔港就餐时，4个人被收40元餐具费，可餐具包装袋上标有“一元每套，自愿消费”的字样。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047361001177291945
351,2014年末，布伦特原油未平仓合约超越美国原油期货。截至3月末，洲际交易所(ICE)布伦特原油未平仓合约增加至199万手，而纽约商交所(NYMEX)原油期货的未平仓合约则为172万手,布油取代WTI指标合约地位,截至3月末，洲际交易所(ICE)布伦特原油未平仓合约增加至199万手，而纽约商交所(NYMEX)原油期货的未平仓合约则为172万手,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005474870710453651
352,记者从3月31日召开的海口航空经济舆情沟通会获悉，2015年夏秋航季海口将比上年度增加7条航线，新开辟海口=呼和浩特=海拉尔、海口=合肥=太原等一批航线，预计2015年夏秋航季共有29家航空公司在美兰机场执行航班66712架次。,海口将添7条航线新开海口=呼和浩特=海拉尔等航线,记者从3月31日召开的海口航空经济舆情沟通会获悉，2015年夏秋航季海口将比上年度增加7条航线，新开辟海口=呼和浩特=海拉尔、海口=合肥=太原等一批航线，预计2015年夏秋航季共有29家航空公司在美兰机场执行航班66712架次。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08147639524255246
353,据英国《金融时报》，至少有三分之二的欧元计价的企业债，其收益率已经降至1%以下。欧洲央行推出QE，购买欧元区成员国国债，让国债收益率降至历史低点，迫使投资者转向企业债市场,QE奏效欧洲企业借债成本已低于1%,欧洲央行推出QE，购买欧元区成员国国债，让国债收益率降至历史低点，迫使投资者转向企业债市场,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008687475782716616
354,2014年中国技能大赛海南省第二届家政服务技能大赛总决赛在海口旅游职业学校落下帷幕，来自全省各市县21支家政服务代表队经过一天的激烈比拼，最终海口一队荣获团队冠军，并获得3万元奖金。,总决赛团队冠军获3万元大奖,2014年中国技能大赛海南省第二届家政服务技能大赛总决赛在海口旅游职业学校落下帷幕，来自全省各市县21支家政服务代表队经过一天的激烈比拼，最终海口一队荣获团队冠军，并获得3万元奖金。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012362883593468847
355,非农及昨晚公布的多项美国经济数据走弱，但美元抵住压力自低位持稳反弹，金银未显著突破上方阻力，短期可能维持高位整理。欧洲盘口欧元区及多国的PMI终值将公布，将检验欧元区经济的复苏活力,美元绝处迎生机金银上方阻重深,非农及昨晚公布的多项美国经济数据走弱，但美元抵住压力自低位持稳反弹，金银未显著突破上方阻力，短期可能维持高位整理。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007434360163166208
356,2015年3月31日中午，海口警方果断处置一起暴力袭警案件，一名男性嫌疑人被民警依法果断开枪制服。目前，该男子身份已经确认。据警方核实，嫌疑人陈某强（男，27岁，海口长流人，无业），有吸毒史，曾因贩卖毒品被判处有期徒刑。,海口持刀男袭警续：嫌疑人系瘾君子,目前，该男子身份已经确认。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,12月23日，据海南省廉政网消息，陵水黎族自治县本号初级中学校长汪世军涉嫌违纪，目前正在接受组织调查。此前曾被人举报称，在11月7日，汪世军在上班时间带女教师黄某某到陵水最豪华的酒店开房，两人在房内相处了3小时17分。,陵水初中校长被查曾与女教师开房,12月23日，据海南省廉政网消息，陵水黎族自治县本号初级中学校长汪世军涉嫌违纪，目前正在接受组织调查。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007913247271422612
358,4月1日起，一批法规规章将正式施行：未经登记的境外影视剧将在网上禁播；旅游景区人数超80％将限流，达到最大承载量停止售票；6省市启动商业车险改革，低风险车主将受益……让我们看看这些新规将如何影响我们的生活。,一批新规今起实施旅游景区人数超80％限流,4月1日起，一批法规规章将正式施行：未经登记的境外影视剧将在网上禁播；,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008687475782716616
359,随着天气逐渐转寒，许多家长都选择带孩子到室内儿童游乐园玩耍。22日，三亚市民反映，日前刚开业的三亚港华商城，6楼开设了一家儿童游乐园，此举明显违反了国家相关规定。很多小孩子喜欢去那里玩，作为家长考虑到安全问题很是担忧,商场6楼设儿童游乐场安全吗？,随着天气逐渐转寒，许多家长都选择带孩子到室内儿童游乐园玩耍。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011502783619900045
360,彭博新闻社周日援引沙特石油公司声明称，沙特将至亚洲的阿拉伯轻质原油(ArabLight)价格折扣缩小至去年12月来最低，至0.60美元/桶;上调对亚洲市场5月的原油售价，较4月高0.30美元/桶,沙特上调亚洲售价油价盘中涨超3%,彭博新闻社周日援引沙特石油公司声明称，沙特将至亚洲的阿拉伯轻质原油(ArabLight)价格折扣缩小至去年12月来最低，至0.60美元/桶;上调对亚洲市场5月的原油售价，较4月高0.30美元/桶,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004701712638603976
361,2月5日，位于海口市白龙北路一家已经营业5年以上的“阿举货运”物流公司人去房空。据记者调查，在海口，6年时间，仅媒体报道的物流公司卷款“跑路”或倒闭关门事件就有21起。为何出现物流公司屡屡关门卷款“跑路”现象？,海南物流公司老板频“跑路”物流行业呈三大乱象,据记者调查，在海口，6年时间，仅媒体报道的物流公司卷款“跑路”或倒闭关门事件就有21起。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09242725334244041
362,12月24日，海口市公安局将发动各警种和公安派出所集中统一开展“零点”行动。夜查歌舞娱乐场所、餐饮场所、营业性健身休闲场所;公众聚集场所;大型群众性活动举办场所。此次夜查实行实名制排查。,海口开展圣诞节“零点”夜查行动,此次夜查实行实名制排查。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02925226826055808
363,记者从海口市民政局获悉，预计今年清明节海口地区群众祭扫活动将比往年规模更大。海口群众祭扫活动的重点地区为颜春岭、吉荫贤、富山、浮陵水4个公墓和海口市殡仪馆。依照往年习惯，清明节的高峰期为4月4、5、6日3,海口今年清明祭扫人数创新高建议公交出行,海口群众祭扫活动的重点地区为颜春岭、吉荫贤、富山、浮陵水4个公墓和海口市殡仪馆。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009849349468888718
364,2014年1月16日，海南省城乡“膜法”饮水安康示范工程推进会在澄迈举行，会上宣称为推进农村中小学饮水安康工程。如今一年多过去了，海南投入巨资，在全省部分中小学校院内设立直饮水设备，对解决农村中小学师生安全饮水有效果了吗？,立升直饮水进校园被叫停千万元投入打水漂？,如今一年多过去了，海南投入巨资，在全省部分中小学校院内设立直饮水设备，对解决农村中小学师生安全饮水有效果了吗？,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007939087147543497
365,中国南沙、西沙岛礁扩建工程已经实施一年多了，进展还是相当快的。近日，有网友上传10月份拍到的西沙永兴岛最新航拍图显示，机场跑道已经明显加长，另在路道边上黄色区域已经扩建出来，未来可能会建成停机坪和机库。,西沙永兴岛扩建现大面积黄色区域,中国南沙、西沙岛礁扩建工程已经实施一年多了，进展还是相当快的。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010802314890908065
366,昨日在亚欧时段美元仍表现强势，特别是兑澳元等商品货币，因市场对于澳储行下周二的利率决议存有很大的减息预期，这使得澳元一直表现不佳，澳元/美元在昨日一度2009年5月以来低点,欧元引领非美反弹复活节料限制汇市波幅,昨日在亚欧时段美元仍表现强势，特别是兑澳元等商品货币，因市场对于澳储行下周二的利率决议存有很大的减息预期，这使得澳元一直表现不佳，澳元/美元在昨日一度2009年5月以来低点,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,清明将至，民间扫墓祭祖活动增多，极易因烧纸、焚香、点蜡烛等引发火灾事故。近日风干物燥，山林火灾系数不断增高。在此，3月31日，海口消防部门提醒广大群众，清明扫墓要注意做好火灾防范工作。,清明祭祀消防提醒防范火灾刻不容缓,清明将至，民间扫墓祭祖活动增多，极易因烧纸、焚香、点蜡烛等引发火灾事故。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008687475782716616
368,于先生在海口南宝路逛街，听闻伊萨蕾雅养颜会所免费体验，“说是免费美容，但上楼后，眼睛一蒙就身不由己，半小时就被收走3500元。”虽然于先生拿着退回的3200元，但免费的东西一定要当心！,海口伊萨蕾雅养颜会所诱导消费,于先生在海口南宝路逛街，听闻伊萨蕾雅养颜会所免费体验，“说是免费美容，但上楼后，眼睛一蒙就身不由己，半小时就被收走3500元。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09495146210251698
